run,start_time,type,moviestim,jitters,frames,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,welcome_key.started,welcome_key.keys,welcome_key.rt,fix3.started,fix3.stopped,movie.started,text_15.started,key_resp_9.started,text_15.stopped,key_resp_9.stopped,key_resp_9.keys,key_resp_9.rt,fix4.started,fix4.stopped,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 31,response_type,response_value,unanswered,Unnamed: 30
6.0,29.93,veridical,fps_60/1159813.bmp_pp88_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.09,,0.0,2.0,2.0,2.0,,,,,62.01162759999988,64.3420044000004,64.3420044000004,67.47248370000034,67.47248370000034,70.4781210000001,70.4781210000001,['2'],[0.5394157999999152],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Miss,2,,
6.0,43.81,scrambled,fps_60/1592747.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,7.880000000000003,,0.0,3.0,3.0,3.0,,,,,70.4781210000001,78.63188280000031,78.63188280000031,81.74181880000015,81.74181880000015,84.74492989999999,84.74492989999999,['2'],[0.536828900000728],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Correct Reject,2,,
6.0,52.41,veridical,fps_60/1591977.bmp_pp58_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.5999999999999943,,0.0,4.0,4.0,4.0,,,,,84.74492989999999,87.59504560000005,87.59504560000005,90.74152810000032,90.74152810000032,93.74491279999984,93.74491279999984,['1'],[0.9204185999997208],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Hit,1,,
6.0,61.04,veridical,fps_60/1160168.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.6300000000000026,,0.0,5.0,5.0,5.0,,,,,93.74491279999984,96.6371396000004,96.6371396000004,99.78293380000014,99.78293380000014,102.79493280000042,102.79493280000042,['2'],[2.162111599999662],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Miss,2,,
6.0,69.21,veridical,fps_60/1592303.bmp_pp84_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.1699999999999946,,0.0,6.0,6.0,6.0,,,,,102.79493280000042,105.20945070000016,105.20945070000016,108.32300630000007,108.32300630000007,111.3283037000001,111.3283037000001,['1'],[0.6720584000004237],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Hit,1,,
6.0,77.65,veridical,fps_60/1592747.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.440000000000012,,0.0,7.0,7.0,7.0,,,,,111.3283037000001,114.0019438999998,114.0019438999998,117.13183260000004,117.13183260000004,,,['1'],[0.6298653000003469],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Hit,1,,
6.0,86.58,veridical,fps_60/1159440.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.9299999999999926,,0.0,8.0,8.0,8.0,,,,,120.14456640000026,123.31731070000023,123.31731070000023,126.44769189999988,126.44769189999988,,,['2'],[1.3305645999998887],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Miss,2,,
6.0,96.2,scrambled,fps_60/150474.bmp_pp57_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.620000000000005,,0.0,9.0,9.0,9.0,,,,,129.46157760000006,133.33464840000033,133.33464840000033,136.4613343000001,136.4613343000001,139.46149740000055,139.46149740000055,['1'],[0.667267300000276],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,False Alarm,1,,
6.0,106.26,scrambled,fps_60/1160168.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.060000000000002,,0.0,10.0,10.0,10.0,,,,,139.46149740000055,143.79705990000002,143.79705990000002,146.92468550000012,146.92468550000012,149.9280757000006,149.9280757000006,['2'],[0.9369800000004034],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Correct Reject,2,,
6.0,115.03,veridical,fps_60/285993.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.769999999999996,,0.0,11.0,11.0,11.0,,,,,149.9280757000006,152.93221559999984,152.93221559999984,156.04559150000023,156.04559150000023,159.04495959999986,159.04495959999986,['1'],[0.7157735000000685],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Hit,1,,
6.0,129.34,scrambled,fps_60/1592303.bmp_pp84_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,8.310000000000002,,0.0,12.0,12.0,12.0,,,,,159.04495959999986,167.6287796000006,167.6287796000006,170.7214466000005,170.7214466000005,173.72777440000027,173.72777440000027,['2'],[1.1069987000000765],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Correct Reject,2,,
6.0,137.36,scrambled,fps_60/285993.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,,0.0,13.0,13.0,13.0,,,,,173.72777440000027,175.98371730000054,175.98371730000054,179.09743900000012,179.09743900000012,,,['2'],[0.6642683999998553],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Correct Reject,2,,
6.0,145.43,scrambled,fps_60/1159813.bmp_pp88_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.069999999999993,,0.0,14.0,14.0,14.0,,,,,182.11138870000013,184.4218959,184.4218959,187.53591349999988,187.53591349999988,190.5444947000005,190.5444947000005,['2'],[2.2761746000005587],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Correct Reject,2,,
6.0,155.23,scrambled,fps_60/1591977.bmp_pp58_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.799999999999983,,0.0,15.0,15.0,15.0,,,,,190.5444947000005,194.6031226000005,194.6031226000005,197.7300018000005,197.7300018000005,,,['2'],[2.2152076000002126],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Correct Reject,2,,
6.0,165.81,scrambled,fps_60/1159329.bmp_pp95_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.5800000000000125,,0.0,16.0,16.0,16.0,,,,,200.74468160000012,205.58827850000037,205.58827850000037,208.6970858000004,208.6970858000004,,,['1'],[1.8314213000003292],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,False Alarm,1,,
6.0,174.16,veridical,fps_60/150474.bmp_pp57_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.3499999999999943,,0.0,17.0,17.0,17.0,,,,,211.7112842000006,214.26982409999985,214.26982409999985,217.39992560000064,217.39992560000064,220.41145529999997,220.41145529999997,['1'],[0.7952003999998851],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Hit,1,,
6.0,183.28,scrambled,fps_60/1159440.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1200000000000045,,0.0,18.0,18.0,18.0,,,,,220.41145529999997,223.78907990000064,223.78907990000064,226.90278390000003,226.90278390000003,229.91104590000032,229.91104590000032,['2'],[1.142312199999651],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Correct Reject,2,,
6.0,191.93,veridical,fps_60/713274.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps60.mp4,2.6500000000000057,,0.0,19.0,19.0,19.0,,,,,229.91104590000032,232.81428700000012,232.81428700000012,235.9272030000002,235.9272030000002,238.9279258000006,238.9279258000006,['1'],[0.5846705000003567],,,subject_22,6.0,2023-11-03_17h24.57.031,run_1,2023.1.2,60.15822817155208,,Hit,1,,
3.0,10.0,veridical,fps_60/285948.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,32.55520410000008,42.720801600000414,42.720801600000414,45.82690100000036,45.82690100000036,48.83880620000036,48.83880620000036,['1'],[0.46204409999972995],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,18.94,veridical,fps_60/713285.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.9400000000000013,,0.0,1.0,1.0,1.0,,,,,48.83880620000036,52.013270500000544,52.013270500000544,55.142013300000144,55.142013300000144,,,['1'],[0.447016000000076],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,27.57,veridical,fps_60/1592530.bmp_pp75_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.629999999999999,,0.0,2.0,2.0,2.0,,,,,58.15529549999974,61.02306930000032,61.02306930000032,64.15303700000004,64.15303700000004,67.15537399999994,67.15537399999994,['1'],[0.4023548999994091],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,37.25,scrambled,fps_60/1593056.bmp_pp93_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,,0.0,3.0,3.0,3.0,,,,,67.15537399999994,71.08696750000036,71.08696750000036,74.21197649999976,74.21197649999976,77.22194889999992,77.22194889999992,['1'],[0.5101525999998557],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,False Alarm,1,,
3.0,45.98,scrambled,fps_60/713285.bmp_pp53_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.729999999999997,,0.0,4.0,4.0,4.0,,,,,77.22194889999992,80.18121960000008,80.18121960000008,83.31141660000048,83.31141660000048,86.32169880000038,86.32169880000038,['1'],[1.110475100000258],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,False Alarm,1,,
3.0,55.35,veridical,fps_60/713017.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.3700000000000045,,0.0,5.0,5.0,5.0,,,,,86.32169880000038,89.93099239999992,89.93099239999992,93.04396300000008,93.04396300000008,96.0550475,96.0550475,['1'],[0.5781437999994523],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,67.86,scrambled,fps_60/1592530.bmp_pp75_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,6.509999999999998,,0.0,6.0,6.0,6.0,,,,,96.0550475,102.83317929999976,102.83317929999976,105.9424527000001,105.9424527000001,,,['2'],[0.6297008999999889],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Correct Reject,2,,
3.0,77.55,scrambled,fps_60/1159870.bmp_pp69_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,3.6899999999999977,,0.0,7.0,7.0,7.0,,,,,108.95528580000064,112.89135950000036,112.89135950000036,115.9802739000006,115.9802739000006,118.98904010000024,118.98904010000024,['2'],[0.5919207999995706],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Correct Reject,2,,
3.0,85.78,scrambled,fps_60/713017.bmp_pp82_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.230000000000004,,0.0,8.0,8.0,8.0,,,,,118.98904010000024,121.48000150000009,121.48000150000009,124.5936155999998,124.5936155999998,127.6052805999998,127.6052805999998,['2'],[0.9954159999997501],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Correct Reject,2,,
3.0,98.48,veridical,fps_60/1160227.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,6.700000000000003,,0.0,9.0,9.0,9.0,,,,,127.6052805999998,134.55824649999977,134.55824649999977,137.68420779999997,137.68420779999997,140.6885395999998,140.6885395999998,['1'],[0.48769219999940105],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,108.18,veridical,fps_60/1159870.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.700000000000003,,0.0,10.0,10.0,10.0,,,,,140.6885395999998,144.65871640000023,144.65871640000023,147.75224040000012,147.75224040000012,150.75530630000048,150.75530630000048,['1'],[0.8860491999994338],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,116.6,veridical,fps_60/1593056.bmp_pp93_L1_V1_veridical_freeview_isoFalse_fps60.mp4,2.4199999999999875,,0.0,11.0,11.0,11.0,,,,,150.75530630000048,153.42019189999974,153.42019189999974,156.56709030000002,156.56709030000002,159.5721177000005,159.5721177000005,['1'],[0.6883912000002965],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,124.9,veridical,fps_60/1159325.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.300000000000012,,0.0,12.0,12.0,12.0,,,,,159.5721177000005,162.12856100000045,162.12856100000045,165.2416506999998,165.2416506999998,,,['1'],[0.8637532000002466],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,135.79,scrambled,fps_60/713135.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.889999999999986,,0.0,13.0,13.0,13.0,,,,,168.25535730000047,173.40605640000012,173.40605640000012,176.51594170000044,176.51594170000044,179.52162829999995,179.52162829999995,['2'],[1.8393698999998378],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Correct Reject,2,,
3.0,146.12,scrambled,fps_60/1159325.bmp_pp67_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,4.3300000000000125,,0.0,14.0,14.0,14.0,,,,,179.52162829999995,184.1151905000006,184.1151905000006,187.20765410000055,187.20765410000055,,,['2'],[0.6309633000000758],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Correct Reject,2,,
3.0,155.36,veridical,fps_60/1160049.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.240000000000009,,0.0,15.0,15.0,15.0,,,,,190.2219036000006,193.69215500000064,193.69215500000064,196.82244600000013,196.82244600000013,199.82176990000065,199.82176990000065,['1'],[0.7327098000005208],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,166.31,veridical,fps_60/713135.bmp_pp94_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.949999999999989,,0.0,16.0,16.0,16.0,,,,,199.82176990000065,205.01933710000048,205.01933710000048,208.12927889999992,208.12927889999992,211.1383851999999,211.1383851999999,['1'],[1.476178599999912],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Hit,1,,
3.0,174.33,scrambled,fps_60/1160049.bmp_pp79_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.0200000000000102,,0.0,17.0,17.0,17.0,,,,,211.1383851999999,213.40180370000053,213.40180370000053,216.5330432000001,216.5330432000001,219.5383154000001,219.5383154000001,['2'],[1.222278200000801],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Correct Reject,2,,
3.0,183.48,scrambled,fps_60/1160227.bmp_pp94_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,3.1499999999999773,,0.0,18.0,18.0,18.0,,,,,219.5383154000001,222.9332470999998,222.9332470999998,226.0622905,226.0622905,229.0716578000001,229.0716578000001,['2'],[0.49287220000042],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,Correct Reject,2,,
3.0,191.98,scrambled,fps_60/285948.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.5,,0.0,19.0,19.0,19.0,,,,,229.0716578000001,231.8183865000001,231.8183865000001,234.94921270000032,234.94921270000032,237.9552221000004,237.9552221000004,['1'],[0.5728532000002815],,,subject_22,3.0,2023-11-03_17h09.57.995,run_1,2023.1.2,60.09730956355266,,False Alarm,1,,
1.0,10.0,scrambled,fps_60/1592044.bmp_pp90_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,127.17609280000032,137.34268450000036,137.34268450000036,140.46551929999987,140.46551929999987,143.4759254999999,143.4759254999999,['1'],[1.07708779999939],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,False Alarm,1,,
1.0,19.68,scrambled,fps_60/1592094.bmp_pp89_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.68,,0.0,1.0,1.0,1.0,,,,,143.4759254999999,147.4020633,147.4020633,150.51167420000002,150.51167420000002,,,['1'],[0.5478571000003285],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,False Alarm,1,,
1.0,29.81,veridical,fps_60/713142.bmp_pp54_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.129999999999999,,0.0,2.0,2.0,2.0,,,,,153.5258598999999,157.9163390000003,157.9163390000003,161.0272371000001,161.0272371000001,,,['2'],[0.6155416999999943],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Miss,2,,
1.0,39.08,veridical,fps_60/1159515.bmp_pp80_L3_V1_veridical_freeview_isoFalse_fps60.mp4,3.27,,0.0,3.0,3.0,3.0,,,,,164.0425905000002,167.57443539999986,167.57443539999986,170.65035819999957,170.65035819999957,173.65912909999952,173.65912909999952,['1'],[0.5423664999998437],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,48.0,scrambled,fps_60/713142.bmp_pp54_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9200000000000017,,0.0,4.0,4.0,4.0,,,,,173.65912909999952,176.83883669999975,176.83883669999975,179.9476284000002,179.9476284000002,182.95914960000027,182.95914960000027,['2'],[0.4618424000000232],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Correct Reject,2,,
1.0,56.3,scrambled,fps_60/713330.bmp_pp51_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,2.299999999999997,,0.0,5.0,5.0,5.0,,,,,182.95914960000027,185.50499279999983,185.50499279999983,188.61945680000008,188.61945680000008,191.6258500000004,191.6258500000004,['1'],[0.523196399999506],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,False Alarm,1,,
1.0,66.73,veridical,fps_60/1592044.bmp_pp90_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.430000000000007,,0.0,6.0,6.0,6.0,,,,,191.6258500000004,196.3245268000001,196.3245268000001,199.45131709999987,199.45131709999987,202.45907050000005,202.45907050000005,['1'],[0.40799760000027163],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,75.4,scrambled,fps_60/1159515.bmp_pp80_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,2.6700000000000017,,0.0,7.0,7.0,7.0,,,,,202.45907050000005,205.39128059999985,205.39128059999985,208.48639809999983,208.48639809999983,211.49253099999987,211.49253099999987,['1'],[0.3894077000004472],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,False Alarm,1,,
1.0,84.36,scrambled,fps_60/1160247.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9599999999999937,,0.0,8.0,8.0,8.0,,,,,211.49253099999987,214.6853116000002,214.6853116000002,217.78172819999963,217.78172819999963,220.79256309999985,220.79256309999985,['1'],[0.5443171000006259],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,False Alarm,1,,
1.0,93.97,veridical,fps_60/713807.bmp_pp152_L2_V1_veridical_freeview_isoFalse_fps60.mp4,3.61,,0.0,9.0,9.0,9.0,,,,,220.79256309999985,224.63246460000028,224.63246460000028,227.7632385999996,227.7632385999996,230.77573529999967,230.77573529999967,['1'],[0.8294566000004124],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,103.09,veridical,fps_60/1592094.bmp_pp89_L1_V1_veridical_freeview_isoFalse_fps60.mp4,3.1200000000000045,,0.0,10.0,10.0,10.0,,,,,230.77573529999967,234.14351989999977,234.14351989999977,237.25778790000004,237.25778790000004,240.2590541999998,240.2590541999998,['1'],[0.7182814999996481],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,112.07,scrambled,fps_60/713807.bmp_pp152_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.9799999999999898,,0.0,11.0,11.0,11.0,,,,,240.2590541999998,243.48831109999992,243.48831109999992,246.61795660000007,246.61795660000007,249.62558790000003,249.62558790000003,['2'],[0.4913582999997743],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Correct Reject,2,,
1.0,122.94,veridical,fps_60/1592836.bmp_pp64_L1_V1_veridical_freeview_isoFalse_fps60.mp4,4.8700000000000045,,0.0,12.0,12.0,12.0,,,,,249.62558790000003,254.7738163000004,254.7738163000004,257.8834826000002,257.8834826000002,260.8924042999997,260.8924042999997,['1'],[0.4758184000002075],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,131.58,veridical,fps_60/1592254.bmp_pp82_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.640000000000015,,0.0,13.0,13.0,13.0,,,,,260.8924042999997,263.7932295999999,263.7932295999999,266.9208296999996,266.9208296999996,269.92578109999977,269.92578109999977,['1'],[0.5716332000001785],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,143.68,veridical,fps_60/713330.bmp_pp51_L1_V1_veridical_freeview_isoFalse_fps60.mp4,6.099999999999994,,0.0,14.0,14.0,14.0,,,,,269.92578109999977,276.28657440000006,276.28657440000006,279.37944419999985,279.37944419999985,,,['1'],[1.529781400000502],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,152.71,scrambled,fps_60/498155.bmp_pp99_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,3.030000000000001,,0.0,15.0,15.0,15.0,,,,,282.3925999000003,285.6690490000001,285.6690490000001,288.76121609999973,288.76121609999973,,,['1'],[0.5980003999993642],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,False Alarm,1,,
1.0,162.9,veridical,fps_60/1160247.bmp_pp99_L2_V1_veridical_freeview_isoFalse_fps60.mp4,4.189999999999998,,0.0,16.0,16.0,16.0,,,,,291.7759253000004,296.22185590000026,296.22185590000026,299.31548159999966,299.31548159999966,302.3254010999999,302.3254010999999,['1'],[1.5771512000001167],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Hit,1,,
1.0,171.48,veridical,fps_60/498155.bmp_pp99_L2_V1_veridical_freeview_isoFalse_fps60.mp4,2.579999999999984,,0.0,17.0,17.0,17.0,,,,,302.3254010999999,305.14314879999984,305.14314879999984,308.25549369999953,308.25549369999953,311.2590339999997,311.2590339999997,['2'],[0.6537149000005229],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Miss,2,,
1.0,180.29,scrambled,fps_60/1592254.bmp_pp82_L2_V1_scrambled_freeview_isoFalse_fps60.mp4,2.8100000000000023,,0.0,18.0,18.0,18.0,,,,,311.2590339999997,314.3087051000002,314.3087051000002,317.4562769000004,317.4562769000004,320.4590952999997,320.4590952999997,['1'],[0.8028936999999132],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,False Alarm,1,,
1.0,189.35,scrambled,fps_60/1592836.bmp_pp64_L1_V1_scrambled_freeview_isoFalse_fps60.mp4,3.0600000000000023,,0.0,19.0,19.0,19.0,,,,,320.4590952999997,323.75351599999976,323.75351599999976,326.9012641999998,326.9012641999998,329.9090090999998,329.9090090999998,['2'],[0.62473829999999],,,subject_22,1.0,2023-11-03_16h59.13.701,run_1,2023.1.2,59.98825429984729,,Correct Reject,2,,
5.0,10.0,scrambled,fps_60/497926.bmp_pp65_L3_V1_scrambled_freeview_isoFalse_fps60.mp4,10.0,,0.0,0.0,0.0,0.0,,,,,44.48358000000008,54.64799070000026,54.64799070000026,57.75437950000014,57.75437950000014,60.76692460000049,60.76692460000049,['1'],[1.1794141000000309],,,subject_22,5.0,2023-11-03_17h19.59.269,run_1,2023.1.2,60.12162604955343,,False Alarm,1,,
